ResourceID,Geometric Place Expression,External Dataset,External Entity,External Dataset Resource Name,Place Name,Name Type,External Resource Site Class,External Resource Site Type,External Resource Count,Cultural Period Type,Cultural Sub-period Type,Remark,Remark Type,External Entity
c68c077a-bef1-46ad-bab1-b94240d676ba,POINT (92.60280556 46.94586111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0834 A,"""Огзом II""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
f919884d-5e26-4d5f-bed0-4dfd07d0585e,POINT (92.60280556 46.94586111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0834 B,"""Огзом II""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
c84d9296-d92a-4c5e-a833-a9160308a664,POINT (92.61835 46.9283),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0835 A,"""Бор хад""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
4f3a2d21-60fd-4d83-a3e7-481e82e10148,POINT (92.61835 46.9283),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0835 B,"""Бор хад""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
5b812570-62be-4a71-981c-09a4239b30b0,POINT (92.50901667 46.86876667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0836,"""Тавтын адаг""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a3cbff8b-51bb-488b-bde8-f503632b0020,POINT (88.85008333 48.53236667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0837,"""Хар чулуут 4-3""",Toponym,Undetermined,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
84205968-c04d-4dec-b088-3d73f8301b0e,POINT (88.87201667 48.52126667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0838,"""Хар чулуут 5""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
608ef0c4-5137-4695-9310-c83a524bc7b0,POINT (88.75000833 48.44388889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0839,"""Чулуут булаг 1""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
781a6e06-d406-44b0-9fe2-9f30f8b88737,POINT (90.68136111 48.25058333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0840,"""Дөрөө нуур""",Toponym,Burial Site,Khirigsuur,11,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
41c9525a-6d7c-405c-a3f7-07b8bace4775,POINT (92.56833333 47.50202778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0841,"""Чацаргант уул""",Toponym,Burial Site,Rock Shelter Grave,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
e678e6eb-b15f-4111-a00c-8b0a28b6417e,POINT (92.05219167 49.95971944),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0842,"""Улаан уул 1""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
c05df979-4f37-462b-b18e-702f42476c59,POINT (92.05212222 49.95994722),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0843,"""Улаан уул 2""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a67b6fb3-55f2-4314-a274-b6f748fa71d0,POINT (92.05231389 49.96010833),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0844,"""Улаан уул 3""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
38e1a6bd-dbcb-4530-a1ee-2a7c9e14e682,POINT (90.67969444 48.25166667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0845 A,"""Дөрөө нуурын тахилгын байгууламж""",Toponym,Burial Site,Sagsai-Type Burial,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
42ded08d-abd3-4e76-a07e-20e640d201f6,POINT (90.67969444 48.25166667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0845 B,"""Дөрөө нуурын тахилгын байгууламж""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
e4e69ca9-bf97-49a3-a3bc-12634d016381,POINT (91.09235556 48.51300833),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0846,"""Цамбагарав 1, 2""",Toponym,Burial Site,Khirigsuur,2,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
03940294-24aa-4440-ac90-ed0a6ba711fc,POINT (91.08509444 48.52038056),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0847,"""Цамбагарав 3""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3ce48fe8-a985-43a8-94e4-c48c0396fda3,POINT (91.08276667 48.52516944),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0848,"""Цамбагарав 4""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
db49a84c-5ae5-4050-ab51-ab6ab4d6a83d,POINT (0.0 48.52781944),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0849,"""Цамбагарав 5""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
107e60f5-1d59-4346-a32e-b98fd201cca4,POINT (91.14327778 48.51781944),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0850,"""Цамбагарав 6, 7""",Toponym,Burial Site,Undetermined,2,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
139380c4-62b6-4ae6-9f00-859aaef68fb2,POINT (91.15763333 48.55249444),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0851,"""Цамбагарав 8""",Toponym,Burial Site,Undetermined,1,Undetermined,,"""Cemetery""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
ebae4790-bf86-46fa-aeed-8e825825c8c8,POINT (91.17308889 48.52916944),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0852,"""Цамбагарав 9""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
23709880-46db-49ee-be94-9b861265f94b,POINT (91.15084722 48.55216111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0853,"""Цамбагарав 10""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
00d45e01-0023-4675-8bcd-3e7d8a653a54,POINT (92.13463889 48.55188611),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0854,"""Цамбагарав 11""",Toponym,Stone Stele/Memorial Stone Monument,Stele (Undecorated),1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bdb249a8-b81c-46ef-aa4b-539d50a12dd0,POINT (91.16519167 48.56471111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0855,"""Цамбагарав 12""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3d02b7bb-04b5-4312-a603-8545db97d450,POINT (91.16938056 48.56378333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0856 A,"""Цамбагарав 13, 14""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
9893537e-49ac-4861-9b42-fec52308327e,POINT (91.16938056 48.56378333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0856 B,"""Цамбагарав 13, 14""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
c46d6e2d-9ea9-48bb-aec5-7e7ed06b1ce7,POINT (91.17515278 48.56729167),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0857,"""Цамбагарав 15""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
82e79891-eb60-4f25-932d-fe6a496c43fe,POINT (91.18475278 48.569975),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0858 A,"""Цамбагарав 16, 17""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
63dc52d1-484c-418f-a774-38554f3e97f6,POINT (91.18475278 48.569975),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0858 B,"""Цамбагарав 16, 17""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
26f24e88-53ca-4376-96f4-9a45dc7d1774,POINT (91.18102222 48.56977778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0859 A,"""Цамбагарав 18, 19, 20""",Toponym,Burial Site,Khirigsuur,2,Bronze Age,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
809f2f2b-60a7-4d07-9540-c93e333f232d,POINT (91.18102222 48.56977778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0859 B,"""Цамбагарав 18, 19, 20""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
0461a9b1-0bc4-4c88-865e-0ef5e517d0ae,POINT (91.18274167 48.57059722),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0860,"""Цамбагарав 21""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
5e14bf57-d148-4f21-8dab-3facf1dd5f8f,POINT (91.167275 48.57824444),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0861,"""Цамбагарав 22""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
236c5227-0928-41a3-9552-add122a504d2,POINT (91.15631667 48.57496111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0862,"""Цамбагарав 23""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bd8fd593-9d04-4779-a714-bdb75d46d399,POINT (91.15693611 48.575525),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0863,"""Цамбагарав 24""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
47d62fc5-ab7d-4ced-a944-6c8c2c1e3337,POINT (91.17761389 48.56801944),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0864,"""Цамбагарав 25""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a68d4fc0-854d-4b4e-af38-52b8ced784a4,POINT (91.17634722 48.57076111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0865,"""Цамбагарав 26, 27""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
c4f75549-51b1-42af-8574-2fa1593a279f,POINT (91.17687222 48.57007222),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0866,"""Цамбагарав 28""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
b100cc53-81ea-4b69-a54f-c77049a62778,POINT (91.17634722 48.57076111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0867,"""Цамбагарав 29""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
d90119e0-27aa-4433-b1b4-c8341ddf5343,POINT (91.14340278 48.558525),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0868,"""Цамбагарав 30""",Toponym,Undetermined,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
4d3d4c20-8662-420b-b059-ff0a5ac02f21,POINT (91.14295278 48.55953056),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0869,"""Цамбагарав 31, 32, 33""",Toponym,Burial Site,Undetermined,2,Undetermined,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
c6eaac2a-a3b8-4b6c-a4b6-d49bc5577a00,POINT (91.14295278 48.55953056),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0870,"""Цамбагарав 31, 32, 33""",Toponym,Burial Site,Turkic Burial,1,Undetermined,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
fbea27f1-5df4-4186-a5a6-be48c9a7112a,POINT (91.17367222 48.53115833),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0871,"""Цамбагарав 34, 35""",Toponym,Burial Site,Khirigsuur,2,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
f0e7a8a5-1358-42d0-80f9-e520b96f07fd,POINT (91.17385 48.52946111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0872,"""Цамбагарав 36""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
1fcc0cbf-ec40-4e05-bc4d-5ac7607f1eb8,POINT (91.17304167 48.52913889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0873 A,"""Цамбагарав 37, 38""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
72508490-9231-4901-9b5f-d402beb0ff6b,POINT (91.17304167 48.52913889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0874 B,"""Цамбагарав 37, 38""",Toponym,Rock Art/Stone Inscription Site,Inscription/Tamga,1,Mongolia Under Qing Rule Period,,"""Tibetan inscription""",,99d2f041-7dfc-436b-9922-0a8643e97897
622ce5fb-12bc-4a1b-baa9-d476598d8d6f,POINT (91.34033333 48.65627778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0875,"""Шижигтийн ам 1""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
2cb5d357-89d1-4531-8603-b3d5d723f6c2,POINT (91.34091667 48.65452778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0876,"""Шижигтийн ам 2""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
8c9ce23f-db27-4b02-b107-44083f6661a0,POINT (91.34283333 48.65091667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0877,"""Шижигтийн ам 3""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
b9b4b551-03b1-43aa-87ae-08e6b0dfeba9,POINT (91.34294444 48.65563889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0878,"""Шижигтийн ам 4""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
2ee2007e-626a-4ebb-a494-ff8247822f43,POINT (91.34294444 48.65038889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0879,"""Шижигтийн ам 5""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
174bfe6d-73f6-49d7-8790-d4e6d2df5e33,POINT (91.34277778 48.65005556),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0880,"""Шижигтийн ам 6""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
8172cf97-af78-4a13-a71c-cb9b795958d1,POINT (91.34277778 48.65005556),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0881,"""Шижигтийн ам 7""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
5826d9e0-6a7f-401c-a9ef-dedbedfde93a,POINT (91.34277778 48.65086111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0882,"""Шижигтийн ам 8""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3b0c4e6e-0b12-4fc3-8894-626027fcfce5,POINT (91.40297222 48.67283333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0883,"""Цахир 1.""",Toponym,Burial Site,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
